return_date,product_id,store_id,quantity
6/28/1997,544,15,1
6/28/1997,664,15,1
6/28/1997,1361,23,2
6/28/1997,1525,23,1
07-01-97,19,6,1
07-01-97,44,3,1
07-01-97,1182,6,1
07-01-97,1210,23,1
07-02-97,70,16,1
07-02-97,239,16,1
07-02-97,431,16,1
07-02-97,564,17,1
07-02-97,1154,17,1
07-02-97,1375,16,1
07-03-97,465,15,1
07-03-97,1075,13,1
07-03-97,1114,13,2
07-03-97,1286,13,2
07-04-97,178,17,1
07-04-97,477,16,1
07-04-97,564,17,1
07-04-97,658,17,1
07-04-97,834,16,2
07-04-97,896,16,1
07-04-97,1272,16,2
07-04-97,1293,16,2
07-05-97,309,17,2
07-05-97,336,23,1
07-05-97,455,7,1
07-05-97,568,7,2
07-05-97,611,17,1
07-05-97,982,7,1
07-05-97,1234,17,1
07-05-97,1342,17,1
07-05-97,1362,17,1
07-05-97,1448,17,1
07-05-97,1520,7,1
07-06-97,252,13,2
07-06-97,312,15,1
07-06-97,484,13,1
07-06-97,484,13,1
07-06-97,486,13,1
07-06-97,780,13,1
07-06-97,833,13,1
07-06-97,1036,13,1
07-06-97,1158,13,1
07-06-97,1196,13,2
07-06-97,1206,17,1
07-06-97,1256,13,1
07-06-97,1324,15,1
07-06-97,1365,13,1
07-06-97,1474,15,1
07-06-97,1496,17,1
07-09-97,59,3,2
07-09-97,512,3,1
07-09-97,929,3,1
07-09-97,1025,3,1
07-10-97,2,7,1
07-10-97,166,7,1
07-10-97,366,7,1
07-10-97,384,7,1
07-10-97,442,23,1
07-10-97,962,23,1
07-10-97,1309,7,1
07-10-97,1458,7,1
07-11-97,126,11,2
07-11-97,368,11,1
07-11-97,368,6,1
07-11-97,371,6,1
07-11-97,452,11,1
07-11-97,707,24,1
07-11-97,1039,11,1
07-11-97,1097,6,1
07-11-97,1289,24,1
07-11-97,1420,24,2
07-11-97,1439,11,1
07-12-97,254,23,1
7/14/1997,8,24,1
7/14/1997,80,11,1
7/14/1997,103,7,1
7/14/1997,679,11,1
7/14/1997,701,11,1
7/14/1997,779,24,1
7/14/1997,827,7,1
7/14/1997,859,24,1
7/14/1997,950,7,1
7/14/1997,1100,7,1
7/14/1997,1212,11,1
7/14/1997,1284,7,1
7/14/1997,1491,11,1
7/16/1997,348,3,1
7/16/1997,517,3,1
7/16/1997,993,3,1
7/17/1997,509,24,1
7/17/1997,658,6,1
7/17/1997,663,24,1
7/17/1997,804,24,1
7/17/1997,938,24,1
7/17/1997,1241,24,1
7/20/1997,66,13,1
7/20/1997,307,13,1
7/20/1997,432,13,1
7/20/1997,451,13,1
7/20/1997,492,13,1
7/20/1997,584,13,2
7/20/1997,761,13,1
7/20/1997,830,13,1
7/20/1997,969,13,1
7/20/1997,1406,7,1
7/20/1997,1430,13,1
7/20/1997,1465,7,1
7/22/1997,122,24,1
7/22/1997,126,24,2
7/22/1997,146,24,1
7/22/1997,938,24,2
7/22/1997,1063,24,2
7/23/1997,67,7,1
7/23/1997,86,7,2
7/23/1997,88,15,1
7/23/1997,174,7,1
7/23/1997,377,15,1
7/23/1997,433,7,1
7/23/1997,467,11,1
7/23/1997,487,7,1
7/23/1997,571,23,1
7/23/1997,645,11,1
7/23/1997,663,11,2
7/23/1997,835,15,1
7/23/1997,871,23,1
7/23/1997,912,16,1
7/23/1997,945,16,1
7/23/1997,986,16,2
7/23/1997,1172,7,2
7/23/1997,1195,7,1
7/23/1997,1250,15,1
7/23/1997,1262,7,1
7/23/1997,1431,11,1
7/24/1997,153,11,1
7/24/1997,198,11,1
7/24/1997,356,16,1
7/24/1997,469,11,1
7/24/1997,510,16,1
7/24/1997,732,16,2
7/24/1997,969,11,2
7/24/1997,1309,16,1
7/24/1997,1486,16,1
7/26/1997,171,6,1
7/26/1997,1333,6,1
7/27/1997,27,17,1
7/27/1997,43,13,1
7/27/1997,112,17,1
7/27/1997,223,16,1
7/27/1997,229,17,1
7/27/1997,248,13,1
7/27/1997,419,13,1
7/27/1997,435,16,1
7/27/1997,468,17,1
7/27/1997,477,13,1
7/27/1997,483,15,1
7/27/1997,573,13,1
7/27/1997,644,13,1
7/27/1997,656,13,1
7/27/1997,715,15,1
7/27/1997,786,13,1
7/27/1997,915,13,1
7/27/1997,996,16,1
7/27/1997,1016,17,1
7/27/1997,1086,17,1
7/27/1997,1125,13,2
7/27/1997,1128,13,1
7/27/1997,1148,15,1
7/27/1997,1170,13,1
7/27/1997,1175,13,1
7/27/1997,1201,17,2
7/27/1997,1219,17,1
7/27/1997,1231,15,1
7/27/1997,1305,13,1
7/27/1997,1396,16,1
7/27/1997,1529,15,1
7/28/1997,61,13,1
7/28/1997,203,3,2
7/28/1997,291,3,1
7/28/1997,504,3,1
7/28/1997,535,3,2
7/28/1997,632,6,2
7/28/1997,782,6,2
7/28/1997,1044,6,1
7/28/1997,1446,3,1
7/28/1997,1453,13,1
7/28/1997,1478,3,1
7/29/1997,143,3,1
7/29/1997,343,3,1
7/29/1997,448,11,1
7/29/1997,669,3,1
7/29/1997,790,11,1
7/29/1997,950,11,2
7/29/1997,998,3,1
08-01-97,412,7,1
08-01-97,687,7,2
08-01-97,992,7,2
08-01-97,1314,7,2
08-02-97,139,24,1
08-02-97,324,24,1
08-02-97,471,24,2
08-02-97,527,24,1
08-02-97,557,24,1
08-02-97,706,24,1
08-02-97,1265,24,1
08-02-97,1550,24,1
08-03-97,406,16,1
08-03-97,553,16,2
08-03-97,854,16,1
08-03-97,1166,16,1
08-03-97,1177,16,1
08-03-97,1343,16,1
08-03-97,1357,16,2
08-04-97,29,13,2
08-04-97,105,17,2
08-04-97,180,17,2
08-04-97,240,13,1
08-04-97,261,17,1
08-04-97,269,7,1
08-04-97,271,17,1
08-04-97,424,7,2
08-04-97,616,13,1
08-04-97,837,7,1
08-04-97,999,13,1
08-04-97,1053,7,1
08-04-97,1199,13,1
08-04-97,1324,7,1
08-04-97,1330,13,1
08-04-97,1426,13,1
08-04-97,1435,13,2
08-05-97,592,6,1
08-05-97,874,6,1
08-05-97,1533,6,2
08-06-97,24,13,1
08-06-97,62,13,1
08-06-97,79,13,1
08-06-97,250,13,1
08-06-97,1108,13,1
08-06-97,1145,13,1
08-06-97,1550,13,1
08-07-97,40,7,1
08-07-97,145,7,2
08-07-97,149,11,1
08-07-97,233,16,1
08-07-97,345,16,2
08-07-97,449,16,1
08-07-97,593,7,1
08-07-97,810,16,1
08-07-97,1185,7,1
08-07-97,1289,11,1
08-08-97,715,13,1
08-08-97,865,13,1
08-08-97,1178,13,1
08-11-97,427,15,1
08-11-97,777,23,1
08-11-97,854,15,2
08-11-97,1116,15,1
08-11-97,1180,15,1
08-11-97,1249,23,2
08-11-97,1432,23,1
08-12-97,82,3,2
08-12-97,299,6,1
08-12-97,400,15,1
08-12-97,1175,6,1
08-12-97,1261,6,1
08-12-97,1376,15,1
8/13/1997,199,3,1
8/13/1997,279,3,2
8/13/1997,284,3,1
8/13/1997,342,16,1
8/13/1997,526,16,1
8/13/1997,572,3,1
8/13/1997,770,11,1
8/13/1997,1339,3,1
8/13/1997,1429,3,1
8/14/1997,558,11,1
8/14/1997,579,17,1
8/14/1997,1230,17,1
8/14/1997,1374,11,2
8/15/1997,58,17,1
8/15/1997,123,7,1
8/15/1997,294,17,2
8/15/1997,357,17,1
8/15/1997,437,17,1
8/15/1997,514,17,1
8/15/1997,610,7,1
8/15/1997,684,7,1
8/15/1997,823,17,2
8/15/1997,958,7,1
8/15/1997,1022,17,1
8/15/1997,1096,17,1
8/15/1997,1285,17,1
8/15/1997,1379,7,1
8/15/1997,1431,7,1
8/16/1997,113,16,1
8/16/1997,905,16,1
8/16/1997,961,16,1
8/16/1997,1073,24,1
8/17/1997,130,6,1
8/17/1997,868,15,1
8/17/1997,953,6,2
8/18/1997,163,15,1
8/18/1997,313,15,2
8/18/1997,382,3,1
8/19/1997,322,3,1
8/19/1997,1096,3,1
8/19/1997,1123,3,1
8/19/1997,1155,3,2
8/19/1997,1178,3,1
8/21/1997,475,24,1
8/21/1997,516,24,1
8/21/1997,680,24,2
8/21/1997,836,24,1
8/21/1997,1287,24,2
8/21/1997,1298,24,2
8/22/1997,76,17,1
8/22/1997,376,17,2
8/22/1997,611,17,1
8/22/1997,872,11,1
8/22/1997,975,17,2
8/22/1997,1005,11,1
8/22/1997,1231,17,1
8/22/1997,1357,17,1
8/22/1997,1479,17,1
8/23/1997,119,24,1
8/23/1997,287,11,2
8/23/1997,427,24,2
8/23/1997,549,24,1
8/23/1997,575,24,2
8/23/1997,794,24,2
8/23/1997,915,24,1
8/23/1997,1266,11,2
8/23/1997,1272,11,1
8/23/1997,1407,11,1
8/23/1997,1461,24,2
8/24/1997,50,16,1
8/24/1997,413,16,1
8/24/1997,1256,16,1
8/24/1997,1429,16,1
8/25/1997,182,24,1
8/25/1997,231,24,1
8/25/1997,648,24,2
8/25/1997,715,24,1
8/25/1997,1036,24,1
8/25/1997,1463,24,1
8/25/1997,1475,24,1
8/26/1997,22,17,1
8/26/1997,49,23,1
8/26/1997,57,23,1
8/26/1997,79,23,1
8/26/1997,399,17,2
8/26/1997,641,17,1
8/26/1997,645,6,1
8/26/1997,734,23,1
8/26/1997,798,6,1
8/26/1997,860,17,1
8/26/1997,1301,17,1
8/26/1997,1376,17,2
8/27/1997,469,13,1
8/28/1997,29,15,2
8/28/1997,258,15,1
8/28/1997,850,15,1
8/28/1997,1158,15,2
8/28/1997,1522,6,1
8/29/1997,1251,3,1
8/29/1997,1417,3,2
8/29/1997,1519,3,1
8/30/1997,1050,7,1
8/30/1997,1389,7,1
09-01-97,521,13,1
09-01-97,1132,13,1
09-02-97,132,15,2
09-02-97,381,3,1
09-02-97,468,3,1
09-02-97,517,15,1
09-02-97,541,3,1
09-02-97,1210,11,1
09-02-97,1395,16,1
09-02-97,1400,15,1
09-02-97,1450,11,1
09-02-97,1519,11,1
09-02-97,1519,16,1
09-03-97,428,6,1
09-03-97,812,6,1
09-03-97,1417,6,1
09-04-97,320,23,1
09-04-97,603,23,1
09-04-97,1232,15,1
09-04-97,1416,15,1
09-05-97,74,7,1
09-05-97,286,7,1
09-05-97,903,7,1
09-06-97,10,7,1
09-06-97,205,24,1
09-06-97,689,24,1
09-06-97,1008,24,1
09-06-97,1061,7,1
09-06-97,1151,7,1
09-06-97,1423,7,1
09-06-97,1432,24,1
09-07-97,264,11,2
09-07-97,585,24,1
09-07-97,767,24,1
09-07-97,774,11,2
09-07-97,1422,11,2
09-07-97,1437,11,2
09-08-97,69,6,1
09-08-97,125,15,1
09-08-97,240,15,1
09-08-97,298,6,1
09-08-97,334,15,1
09-08-97,574,6,1
09-08-97,595,11,1
09-08-97,616,6,1
09-08-97,770,6,1
09-08-97,832,11,1
09-08-97,861,6,1
09-08-97,1019,7,1
09-08-97,1106,7,2
09-08-97,1202,7,1
09-08-97,1346,7,2
09-08-97,1389,11,1
09-08-97,1451,6,1
09-08-97,1494,15,1
09-08-97,1540,11,1
09-09-97,87,7,1
09-09-97,432,7,1
09-09-97,1039,7,1
09-10-97,176,13,2
09-10-97,335,13,1
09-10-97,653,11,1
09-10-97,754,13,1
09-10-97,863,11,1
09-10-97,944,13,1
09-10-97,953,11,1
09-10-97,988,13,1
09-10-97,1064,11,1
09-10-97,1224,13,1
09-10-97,1392,13,1
09-11-97,618,13,1
09-11-97,845,13,1
09-11-97,879,23,2
09-11-97,1461,23,1
09-12-97,177,3,1
09-12-97,886,3,1
09-12-97,910,23,1
09-12-97,992,3,1
9/13/1997,898,24,1
9/13/1997,919,24,1
9/13/1997,1488,24,1
9/14/1997,258,17,1
9/14/1997,259,17,1
9/14/1997,407,17,1
9/14/1997,464,3,1
9/14/1997,630,3,1
9/14/1997,862,17,1
9/14/1997,1471,3,1
9/15/1997,26,24,2
9/15/1997,1204,24,1
9/15/1997,1511,24,1
9/16/1997,790,23,1
9/17/1997,10,13,1
9/17/1997,428,6,1
9/17/1997,854,13,2
9/17/1997,924,6,1
9/17/1997,1213,13,1
9/17/1997,1218,6,1
9/17/1997,1477,6,1
9/18/1997,4,15,1
9/18/1997,28,13,2
9/18/1997,159,13,1
9/18/1997,374,13,2
9/18/1997,570,15,1
9/18/1997,577,15,1
9/18/1997,598,15,1
9/18/1997,821,6,1
9/18/1997,1068,13,1
9/18/1997,1118,15,1
9/18/1997,1214,13,1
9/18/1997,1452,13,1
9/18/1997,1546,13,1
9/19/1997,1264,7,1
9/20/1997,123,17,1
9/20/1997,325,16,1
9/20/1997,325,3,1
9/20/1997,336,3,1
9/20/1997,675,17,2
9/20/1997,772,16,1
9/20/1997,832,3,2
9/20/1997,893,16,2
9/20/1997,954,23,1
9/20/1997,1011,16,1
9/20/1997,1043,23,1
9/20/1997,1174,16,1
9/20/1997,1208,3,1
9/20/1997,1211,17,1
9/20/1997,1321,16,1
9/20/1997,1425,3,1
9/21/1997,42,17,1
9/21/1997,45,17,1
9/21/1997,457,17,1
9/21/1997,486,17,1
9/21/1997,623,17,1
9/21/1997,985,17,1
9/21/1997,1098,17,1
9/21/1997,1178,17,1
9/21/1997,1211,17,1
9/21/1997,1365,17,1
9/21/1997,1413,17,1
9/22/1997,17,17,1
9/22/1997,466,17,1
9/22/1997,668,17,1
9/22/1997,755,17,1
9/22/1997,1407,17,2
9/23/1997,45,24,1
9/23/1997,164,17,2
9/23/1997,289,17,1
9/23/1997,343,16,1
9/23/1997,450,17,1
9/23/1997,463,17,1
9/23/1997,471,3,1
9/23/1997,502,17,1
9/23/1997,753,3,1
9/23/1997,789,17,1
9/23/1997,859,16,1
9/23/1997,874,24,1
9/23/1997,926,17,1
9/23/1997,1206,17,1
9/23/1997,1302,17,1
9/23/1997,1418,17,1
9/23/1997,1450,17,1
9/23/1997,1525,16,1
9/27/1997,261,16,1
9/27/1997,267,15,1
9/27/1997,453,16,1
9/27/1997,552,15,1
9/27/1997,664,15,1
9/27/1997,714,11,1
9/27/1997,779,16,1
9/27/1997,907,16,1
9/27/1997,947,15,1
9/27/1997,995,15,2
9/27/1997,1241,15,1
9/27/1997,1454,15,1
9/29/1997,370,16,1
9/29/1997,666,16,1
9/29/1997,1446,16,2
10-02-97,40,13,1
10-02-97,125,24,1
10-02-97,529,13,1
10-02-97,629,13,1
10-02-97,768,13,1
10-02-97,964,13,2
10-02-97,1118,13,1
10-02-97,1266,13,1
10-02-97,1432,13,2
10-03-97,265,15,1
10-03-97,458,15,1
10-03-97,688,15,1
10-03-97,1342,15,1
10-03-97,1396,15,1
10-03-97,1472,15,1
10-04-97,125,23,1
10-04-97,139,24,1
10-04-97,180,24,1
10-04-97,336,24,1
10-04-97,563,24,1
10-05-97,188,13,1
10-06-97,774,17,2
10-06-97,1031,17,1
10-06-97,1057,17,1
10-07-97,195,23,2
10-07-97,356,3,1
10-07-97,384,23,2
10-07-97,386,23,1
10-07-97,472,6,1
10-07-97,579,3,1
10-07-97,595,23,1
10-07-97,710,6,1
10-07-97,1187,23,1
10-07-97,1431,3,1
10-08-97,629,23,1
10-08-97,911,23,1
10-09-97,127,7,1
10-09-97,357,7,1
10-09-97,678,7,1
10-09-97,906,7,2
10-09-97,1354,7,2
10-10-97,322,17,2
10-10-97,332,17,1
10-10-97,405,11,2
10-10-97,566,17,1
10-10-97,581,17,1
10-10-97,632,17,2
10-10-97,709,17,1
10-10-97,727,11,1
10-10-97,735,11,2
10-10-97,845,17,1
10-10-97,882,17,1
10-10-97,959,17,1
10-10-97,1226,17,1
10-10-97,1337,17,1
10-10-97,1377,11,1
10-10-97,1406,11,2
10-10-97,1497,11,1
10-10-97,1503,17,1
10-12-97,561,3,1
10-12-97,1392,3,1
10/13/1997,258,11,2
10/13/1997,455,11,1
10/13/1997,844,11,1
10/13/1997,1353,11,1
10/13/1997,1377,11,1
10/13/1997,1515,11,2
10/13/1997,1523,11,1
10/14/1997,3,17,2
10/14/1997,8,17,1
10/14/1997,490,17,1
10/14/1997,552,17,1
10/14/1997,572,17,1
10/14/1997,613,16,2
10/14/1997,636,17,1
10/14/1997,678,16,1
10/14/1997,776,17,1
10/14/1997,1098,16,1
10/14/1997,1129,17,1
10/14/1997,1140,17,1
10/14/1997,1292,17,1
10/14/1997,1398,17,1
10/14/1997,1514,17,1
10/15/1997,36,15,1
10/15/1997,351,13,1
10/15/1997,396,15,1
10/15/1997,404,11,1
10/15/1997,490,11,2
10/15/1997,536,11,2
10/15/1997,777,13,1
10/15/1997,802,11,2
10/15/1997,919,15,2
10/15/1997,952,16,1
10/15/1997,954,16,1
10/15/1997,1154,15,1
10/15/1997,1237,15,2
10/15/1997,1418,11,1
10/15/1997,1484,13,1
10/15/1997,1490,6,1
10/15/1997,1539,6,1
10/16/1997,115,11,1
10/16/1997,255,15,1
10/16/1997,330,13,1
10/16/1997,477,13,1
10/16/1997,610,11,2
10/16/1997,675,15,1
10/16/1997,785,3,1
10/16/1997,809,11,2
10/16/1997,938,23,1
10/16/1997,1012,11,1
10/16/1997,1068,11,1
10/16/1997,1142,13,1
10/16/1997,1412,13,1
10/17/1997,236,16,1
10/18/1997,938,11,1
10/18/1997,985,11,2
10/19/1997,163,7,1
10/19/1997,416,7,2
10/19/1997,444,24,1
10/19/1997,503,6,1
10/19/1997,549,7,1
10/19/1997,581,24,1
10/19/1997,621,24,1
10/19/1997,836,6,2
10/19/1997,859,7,1
10/19/1997,957,24,2
10/19/1997,1021,24,1
10/19/1997,1144,24,1
10/19/1997,1149,7,2
10/19/1997,1204,7,1
10/19/1997,1403,24,1
10/19/1997,1424,24,1
10/19/1997,1439,24,1
10/19/1997,1461,7,2
10/20/1997,96,7,1
10/20/1997,242,7,1
10/20/1997,245,7,1
10/20/1997,408,7,1
10/20/1997,559,7,1
10/20/1997,787,7,1
10/20/1997,1148,7,1
10/21/1997,180,13,1
10/21/1997,562,17,1
10/21/1997,617,17,1
10/21/1997,887,17,1
10/21/1997,908,17,1
10/21/1997,1019,17,1
10/21/1997,1099,13,1
10/21/1997,1117,13,1
10/21/1997,1410,13,1
10/22/1997,59,7,1
10/22/1997,62,24,1
10/22/1997,234,7,1
10/22/1997,311,7,1
10/22/1997,325,7,1
10/22/1997,364,7,2
10/22/1997,387,3,1
10/22/1997,469,24,1
10/22/1997,476,24,1
10/22/1997,613,15,1
10/22/1997,631,15,1
10/22/1997,644,15,2
10/22/1997,687,3,1
10/22/1997,782,16,2
10/22/1997,797,3,1
10/22/1997,904,24,2
10/22/1997,918,7,1
10/22/1997,929,7,2
10/22/1997,1004,15,1
10/23/1997,66,23,2
10/23/1997,224,23,1
10/23/1997,300,16,1
10/23/1997,755,16,1
10/23/1997,1009,23,1
10/23/1997,1223,23,1
10/24/1997,11,6,1
10/24/1997,123,6,2
10/24/1997,369,6,1
10/24/1997,437,6,1
10/24/1997,457,6,2
10/24/1997,908,6,1
10/24/1997,1512,6,1
10/26/1997,54,17,1
10/26/1997,739,17,1
10/27/1997,554,3,1
10/27/1997,820,15,1
10/27/1997,1014,3,1
10/27/1997,1253,6,2
10/27/1997,1487,3,2
11-01-97,444,7,1
11-01-97,939,7,1
11-01-97,1392,7,1
11-01-97,1447,7,1
11-02-97,22,7,1
11-02-97,126,15,1
11-02-97,470,7,1
11-02-97,495,7,2
11-02-97,608,15,1
11-02-97,869,7,1
11-02-97,982,15,1
11-02-97,993,15,1
11-02-97,1194,7,1
11-02-97,1230,15,1
11-02-97,1232,15,1
11-02-97,1330,15,1
11-03-97,37,17,1
11-03-97,242,17,1
11-03-97,792,17,1
11-03-97,993,17,1
11-03-97,1136,17,1
11-03-97,1197,17,1
11-03-97,1418,17,1
11-04-97,18,15,1
11-04-97,169,13,1
11-04-97,184,13,1
11-04-97,305,13,1
11-04-97,485,13,1
11-04-97,900,15,1
11-04-97,1143,13,1
11-06-97,390,3,2
11-06-97,1086,3,1
11-06-97,1236,3,1
11-07-97,6,6,1
11-07-97,198,3,1
11-07-97,591,3,1
11-07-97,623,7,1
11-07-97,679,3,1
11-07-97,849,6,1
11-07-97,941,3,1
11-07-97,1040,6,1
11-07-97,1167,6,1
11-07-97,1273,6,1
11-07-97,1501,7,1
11-08-97,249,7,1
11-08-97,380,24,1
11-08-97,825,7,1
11-08-97,1018,24,1
11-08-97,1064,7,1
11-08-97,1142,24,1
11-08-97,1171,7,1
11-08-97,1337,24,2
11-09-97,660,24,1
11-09-97,1139,23,2
11-09-97,1428,24,1
11-10-97,165,17,1
11-10-97,165,6,1
11-10-97,403,6,1
11-10-97,451,6,1
11-10-97,583,17,1
11-10-97,626,17,1
11-10-97,672,17,1
11-10-97,693,17,1
11-10-97,809,17,1
11-10-97,1113,17,1
11-10-97,1423,6,1
11-10-97,1464,6,1
11-10-97,1556,6,2
11-11-97,120,3,1
11-11-97,177,3,1
11-11-97,409,3,1
11-11-97,435,3,1
11-11-97,558,3,1
11-11-97,643,3,1
11-11-97,1121,3,1
11-11-97,1290,3,1
11-11-97,1357,3,1
11/13/1997,237,7,2
11/13/1997,297,15,1
11/13/1997,442,15,1
11/13/1997,521,7,1
11/13/1997,738,15,1
11/13/1997,1089,7,1
11/13/1997,1113,7,1
11/13/1997,1187,15,1
11/13/1997,1264,15,1
11/13/1997,1342,7,1
11/13/1997,1460,15,1
11/14/1997,284,24,2
11/14/1997,398,24,1
11/14/1997,404,24,1
11/14/1997,848,24,1
11/14/1997,1537,24,1
11/15/1997,90,24,1
11/15/1997,202,16,1
11/15/1997,261,3,1
11/15/1997,351,3,1
11/15/1997,544,3,1
11/15/1997,694,3,1
11/15/1997,800,11,2
11/15/1997,880,3,1
11/15/1997,1089,16,1
11/15/1997,1196,16,2
11/15/1997,1339,11,1
11/15/1997,1360,16,2
11/15/1997,1464,16,1
11/16/1997,128,13,1
11/16/1997,695,11,1
11/16/1997,1004,13,1
11/16/1997,1193,11,1
11/16/1997,1482,11,1
11/16/1997,1495,23,1
11/16/1997,1555,13,1
11/17/1997,16,15,2
11/17/1997,536,15,1
11/17/1997,710,15,1
11/17/1997,774,15,1
11/17/1997,937,15,1
11/17/1997,1278,15,2
11/17/1997,1456,15,1
11/18/1997,350,6,1
11/18/1997,577,13,2
11/18/1997,649,13,1
11/18/1997,836,13,1
11/18/1997,1167,13,1
11/18/1997,1207,13,1
11/18/1997,1268,13,2
11/18/1997,1401,6,2
11/19/1997,1156,23,1
11/21/1997,36,6,1
11/21/1997,172,17,1
11/21/1997,328,16,1
11/21/1997,394,6,2
11/21/1997,470,16,1
11/21/1997,553,6,2
11/21/1997,688,16,1
11/21/1997,713,6,1
11/21/1997,743,16,1
11/21/1997,778,23,1
11/21/1997,913,16,1
11/21/1997,944,16,1
11/21/1997,1177,17,2
11/21/1997,1233,6,2
11/21/1997,1320,16,1
11/21/1997,1362,16,1
11/21/1997,1386,16,1
11/21/1997,1386,17,1
11/21/1997,1402,16,1
11/21/1997,1454,23,2
11/22/1997,22,17,1
11/22/1997,337,16,1
11/22/1997,353,16,1
11/22/1997,357,17,1
11/22/1997,485,16,2
11/22/1997,514,16,1
11/22/1997,615,16,1
11/22/1997,860,16,1
11/22/1997,1073,17,2
11/22/1997,1087,17,1
11/22/1997,1210,17,1
11/22/1997,1401,16,1
11/24/1997,124,16,1
11/24/1997,582,16,1
11/24/1997,1072,16,1
11/25/1997,101,24,1
11/25/1997,228,16,1
11/25/1997,321,16,1
11/25/1997,334,13,1
11/25/1997,552,24,1
11/25/1997,560,16,1
11/25/1997,897,13,1
11/25/1997,970,24,1
11/25/1997,1080,24,2
11/25/1997,1252,13,1
11/25/1997,1313,24,1
11/25/1997,1332,13,1
11/25/1997,1343,13,1
11/25/1997,1483,13,1
11/25/1997,1500,13,1
11/26/1997,7,6,1
11/26/1997,32,11,1
11/26/1997,107,11,1
11/26/1997,296,6,1
11/26/1997,465,6,1
11/26/1997,709,6,1
11/26/1997,948,11,1
11/26/1997,995,6,1
11/26/1997,1454,11,1
11/27/1997,194,15,1
11/27/1997,337,15,1
11/27/1997,354,11,1
11/27/1997,543,11,1
11/27/1997,1275,15,1
11/27/1997,1497,11,1
11/27/1997,1500,15,1
11/28/1997,64,11,1
11/28/1997,74,3,1
11/28/1997,127,17,1
11/28/1997,533,11,1
11/28/1997,591,3,1
11/28/1997,840,3,1
11/28/1997,917,17,1
11/28/1997,1093,17,1
11/28/1997,1158,11,1
11/28/1997,1166,11,1
11/28/1997,1348,3,2
11/28/1997,1417,3,1
11/28/1997,1447,17,1
11/30/1997,546,13,1
11/30/1997,562,13,2
11/30/1997,953,13,1
11/30/1997,1270,13,2
11/30/1997,1397,13,1
11/30/1997,1549,13,1
12-01-97,152,6,1
12-01-97,169,6,2
12-01-97,958,6,1
12-01-97,1208,6,1
12-01-97,1263,6,1
12-01-97,1268,6,1
12-01-97,1299,6,1
12-01-97,1435,6,1
12-01-97,1484,6,1
12-02-97,269,7,2
12-02-97,1084,7,1
12-02-97,1431,7,1
12-03-97,359,15,2
12-03-97,538,23,1
12-03-97,936,15,1
12-03-97,1338,15,1
12-03-97,1416,15,1
12-03-97,1443,15,2
12-03-97,1475,15,1
12-04-97,22,7,1
12-04-97,495,11,2
12-04-97,576,7,1
12-04-97,665,7,1
12-04-97,899,7,1
12-04-97,1139,11,1
12-04-97,1369,7,1
12-04-97,1519,11,1
12-04-97,1544,11,1
12-05-97,16,16,1
12-05-97,40,23,1
12-05-97,121,15,1
12-05-97,561,16,1
12-05-97,765,15,1
12-05-97,919,16,2
12-05-97,1064,16,1
12-05-97,1201,16,1
12-05-97,1534,15,1
12-06-97,92,15,1
12-06-97,195,15,1
12-06-97,211,15,1
12-06-97,361,15,2
12-06-97,371,15,1
12-06-97,1128,15,1
12-07-97,11,17,2
12-07-97,504,24,1
12-07-97,540,17,1
12-07-97,791,24,1
12-07-97,947,17,1
12-07-97,1140,17,1
12-07-97,1260,17,1
12-07-97,1261,17,1
12-07-97,1350,17,1
12-07-97,1442,17,1
12-08-97,536,16,1
12-08-97,1510,16,1
12-09-97,460,3,1
12-09-97,521,3,2
12-09-97,862,3,2
12-09-97,1388,3,1
12-10-97,214,7,1
12-10-97,769,7,1
12-10-97,1179,7,2
12-11-97,81,13,1
12-11-97,202,13,1
12-11-97,266,3,1
12-11-97,306,13,1
12-11-97,319,11,1
12-11-97,421,24,1
12-11-97,477,11,1
12-11-97,656,13,1
12-11-97,773,24,1
12-11-97,792,11,1
12-11-97,798,13,1
12-11-97,939,3,1
12-11-97,1041,24,2
12-11-97,1045,13,1
12-11-97,1116,3,1
12-11-97,1390,13,2
12/13/1997,517,6,1
12/13/1997,545,6,1
12/13/1997,938,6,1
12/13/1997,1200,6,1
12/14/1997,100,13,1
12/14/1997,378,13,1
12/14/1997,453,23,2
12/14/1997,608,23,2
12/14/1997,1024,23,1
12/14/1997,1141,13,1
12/14/1997,1328,13,1
12/14/1997,1514,23,2
12/16/1997,29,6,1
12/16/1997,289,11,2
12/16/1997,409,11,1
12/16/1997,431,11,1
12/16/1997,451,6,1
12/16/1997,592,6,1
12/16/1997,880,6,1
12/16/1997,914,6,1
12/16/1997,960,11,1
12/16/1997,1064,11,1
12/16/1997,1180,6,1
12/17/1997,536,23,1
12/17/1997,580,23,1
12/18/1997,35,13,1
12/18/1997,118,13,1
12/18/1997,134,13,1
12/18/1997,280,13,2
12/18/1997,367,24,1
12/18/1997,407,24,1
12/18/1997,497,13,2
12/18/1997,502,13,1
12/18/1997,520,13,2
12/18/1997,558,13,2
12/18/1997,922,24,1
12/18/1997,1123,13,1
12/18/1997,1131,13,1
12/18/1997,1355,24,1
12/18/1997,1456,13,1
12/19/1997,97,7,1
12/19/1997,432,7,1
12/19/1997,696,7,1
12/19/1997,782,7,2
12/19/1997,840,7,1
12/19/1997,915,7,1
12/20/1997,29,11,2
12/20/1997,48,11,1
